rate_date,base_currency,quote_currency,exchange_rate
2024-04-14,USD,JPY,106.9684
2024-04-14,USD,GBP,0.7948
2024-04-14,USD,CAD,1.3067
2024-04-15,USD,EUR,0.8499
2024-04-15,USD,CNY,6.5855
2024-04-15,USD,JPY,106.7931
2024-04-15,USD,GBP,0.7954
2024-04-15,USD,CAD,1.3093
2024-04-16,USD,EUR,0.8489
2024-04-16,USD,CNY,6.5815
2024-04-16,USD,JPY,106.9963
2024-04-16,USD,GBP,0.7944
2024-04-16,USD,CAD,1.3068
2024-04-17,USD,EUR,0.8485
2024-04-17,USD,CNY,6.5882
2024-04-17,USD,JPY,106.9828
2024-04-17,USD,GBP,0.7941
2024-04-17,USD,CAD,1.3089
2024-04-18,USD,EUR,0.8496
2024-04-18,USD,CNY,6.5881
2024-04-18,USD,JPY,106.9383
2024-04-18,USD,GBP,0.7954
2024-04-18,USD,CAD,1.3088
2024-04-19,USD,EUR,0.8500
2024-04-19,USD,CNY,6.5903
2024-04-19,USD,JPY,107.1759
2024-04-19,USD,GBP,0.7953
2024-04-19,USD,CAD,1.3070
2024-04-20,USD,EUR,0.8491
2024-04-20,USD,CNY,6.5856
2024-04-20,USD,JPY,107.2528
2024-04-20,USD,GBP,0.7938
2024-04-20,USD,CAD,1.3041
2024-04-21,USD,EUR,0.8516
2024-04-21,USD,CNY,6.5807
2024-04-21,USD,JPY,107.3219
2024-04-21,USD,GBP,0.7942
2024-04-21,USD,CAD,1.3063
2024-04-22,USD,EUR,0.8525
2024-04-22,USD,CNY,6.5794
2024-04-22,USD,JPY,107.4976
2024-04-22,USD,GBP,0.7924
2024-04-22,USD,CAD,1.3065
2024-04-23,USD,EUR,0.8527
2024-04-23,USD,CNY,6.5797
2024-04-23,USD,JPY,107.3949
2024-04-23,USD,GBP,0.7918
2024-04-23,USD,CAD,1.3035
2024-04-24,USD,EUR,0.8507
2024-04-24,USD,CNY,6.5744
2024-04-24,USD,JPY,107.5144
2024-04-24,USD,GBP,0.7932
2024-04-24,USD,CAD,1.3026
2024-04-25,USD,EUR,0.8496
2024-04-25,USD,CNY,6.5679
2024-04-25,USD,JPY,107.6447
2024-04-25,USD,GBP,0.7934
2024-04-25,USD,CAD,1.3001
2024-04-26,USD,EUR,0.8491
2024-04-26,USD,CNY,6.5646
2024-04-26,USD,JPY,107.7756
2024-04-26,USD,GBP,0.7945
2024-04-26,USD,CAD,1.2988
2024-04-27,USD,EUR,0.8505
2024-04-27,USD,CNY,6.5700
2024-04-27,USD,JPY,107.8225
2024-04-27,USD,GBP,0.7958
2024-04-27,USD,CAD,1.2974
2024-04-28,USD,EUR,0.8528
2024-04-28,USD,CNY,6.5681
2024-04-28,USD,JPY,107.6449
2024-04-28,USD,GBP,0.7957
2024-04-28,USD,CAD,1.2968
2024-04-29,USD,EUR,0.8523
2024-04-29,USD,CNY,6.5692
2024-04-29,USD,JPY,107.7703
2024-04-29,USD,GBP,0.7965
2024-04-29,USD,CAD,1.2996
2024-04-30,USD,EUR,0.8526
2024-04-30,USD,CNY,6.5727
2024-04-30,USD,JPY,107.9639
2024-04-30,USD,GBP,0.7967
2024-04-30,USD,CAD,1.2998
2024-05-01,USD,EUR,0.8501
2024-05-01,USD,CNY,6.5674
2024-05-01,USD,JPY,107.9396
2024-05-01,USD,GBP,0.7965
2024-05-01,USD,CAD,1.2969
2024-05-02,USD,EUR,0.8520
2024-05-02,USD,CNY,6.5678
2024-05-02,USD,JPY,107.6946
2024-05-02,USD,GBP,0.7977
2024-05-02,USD,CAD,1.2963
2024-05-03,USD,EUR,0.8533
2024-05-03,USD,CNY,6.5671
2024-05-03,USD,JPY,107.7969
2024-05-03,USD,GBP,0.7957
2024-05-03,USD,CAD,1.2979
2024-05-04,USD,EUR,0.8521
2024-05-04,USD,CNY,6.5617
2024-05-04,USD,JPY,107.5492
2024-05-04,USD,GBP,0.7951
2024-05-04,USD,CAD,1.2999
2024-05-05,USD,EUR,0.8515
2024-05-05,USD,CNY,6.5557
2024-05-05,USD,JPY,107.7041
2024-05-05,USD,GBP,0.7948
2024-05-05,USD,CAD,1.3011
2024-05-06,USD,EUR,0.8497
2024-05-06,USD,CNY,6.5557
2024-05-06,USD,JPY,107.8103
2024-05-06,USD,GBP,0.7936
2024-05-06,USD,CAD,1.2985
2024-05-07,USD,EUR,0.8474
2024-05-07,USD,CNY,6.5581
2024-05-07,USD,JPY,107.9375
2024-05-07,USD,GBP,0.7945
2024-05-07,USD,CAD,1.3014
2024-05-08,USD,EUR,0.8486
2024-05-08,USD,CNY,6.5556
2024-05-08,USD,JPY,108.0047
2024-05-08,USD,GBP,0.7961
2024-05-08,USD,CAD,1.3021
2024-05-09,USD,EUR,0.8483
2024-05-09,USD,CNY,6.5515
2024-05-09,USD,JPY,107.9350
2024-05-09,USD,GBP,0.7975
2024-05-09,USD,CAD,1.3018
2024-05-10,USD,EUR,0.8499
2024-05-10,USD,CNY,6.5563
2024-05-10,USD,JPY,107.7926
2024-05-10,USD,GBP,0.7959
2024-05-10,USD,CAD,1.3013
2024-05-11,USD,EUR,0.8519
2024-05-11,USD,CNY,6.5576
2024-05-11,USD,JPY,107.7172
2024-05-11,USD,GBP,0.7952
2024-05-11,USD,CAD,1.3010
2024-05-12,USD,EUR,0.8533
2024-05-12,USD,CNY,6.5584
2024-05-12,USD,JPY,107.8697
2024-05-12,USD,GBP,0.7969
2024-05-12,USD,CAD,1.3010
2024-05-13,USD,EUR,0.8532
2024-05-13,USD,CNY,6.5604
2024-05-13,USD,JPY,107.9904
2024-05-13,USD,GBP,0.7967
2024-05-13,USD,CAD,1.3015
2024-05-14,USD,EUR,0.8555
2024-05-14,USD,CNY,6.5663
2024-05-14,USD,JPY,107.7731
2024-05-14,USD,GBP,0.7976
2024-05-14,USD,CAD,1.2987
2024-05-15,USD,EUR,0.8553
2024-05-15,USD,CNY,6.5712
2024-05-15,USD,JPY,107.6709
2024-05-15,USD,GBP,0.7983
2024-05-15,USD,CAD,1.3006
2024-05-16,USD,EUR,0.8564
2024-05-16,USD,CNY,6.5655
2024-05-16,USD,JPY,107.6126
2024-05-16,USD,GBP,0.7971
2024-05-16,USD,CAD,1.2988
2024-05-17,USD,EUR,0.8579
2024-05-17,USD,CNY,6.5701
2024-05-17,USD,JPY,107.6131
2024-05-17,USD,GBP,0.7967
2024-05-17,USD,CAD,1.2996
2024-05-18,USD,EUR,0.8585
2024-05-18,USD,CNY,6.5639
2024-05-18,USD,JPY,107.7066
2024-05-18,USD,GBP,0.7975
2024-05-18,USD,CAD,1.2973
2024-05-19,USD,EUR,0.8568
2024-05-19,USD,CNY,6.5599
2024-05-19,USD,JPY,107.5235
2024-05-19,USD,GBP,0.7964
2024-05-19,USD,CAD,1.2999
2024-05-20,USD,EUR,0.8545
2024-05-20,USD,CNY,6.5636
2024-05-20,USD,JPY,107.6442
2024-05-20,USD,GBP,0.7969
2024-05-20,USD,CAD,1.3010
2024-05-21,USD,EUR,0.8531
2024-05-21,USD,CNY,6.5639
2024-05-21,USD,JPY,107.4102
2024-05-21,USD,GBP,0.7973
2024-05-21,USD,CAD,1.3017
2024-05-22,USD,EUR,0.8538
2024-05-22,USD,CNY,6.5595
2024-05-22,USD,JPY,107.5895
2024-05-22,USD,GBP,0.7964
2024-05-22,USD,CAD,1.3016
2024-05-23,USD,EUR,0.8539
2024-05-23,USD,CNY,6.5601
2024-05-23,USD,JPY,107.6795
2024-05-23,USD,GBP,0.7974
2024-05-23,USD,CAD,1.2987
2024-05-24,USD,EUR,0.8526
2024-05-24,USD,CNY,6.5607
2024-05-24,USD,JPY,107.8132
2024-05-24,USD,GBP,0.7961
2024-05-24,USD,CAD,1.2988
2024-05-25,USD,EUR,0.8542
2024-05-25,USD,CNY,6.5672
2024-05-25,USD,JPY,108.0275
2024-05-25,USD,GBP,0.7971
2024-05-25,USD,CAD,1.2973
2024-05-26,USD,EUR,0.8531
2024-05-26,USD,CNY,6.5598
2024-05-26,USD,JPY,108.0359
2024-05-26,USD,GBP,0.7964
2024-05-26,USD,CAD,1.2993
2024-05-27,USD,EUR,0.8555
2024-05-27,USD,CNY,6.5658
2024-05-27,USD,JPY,108.1910
2024-05-27,USD,GBP,0.7971
2024-05-27,USD,CAD,1.2971
2024-05-28,USD,EUR,0.8542
2024-05-28,USD,CNY,6.5729
2024-05-28,USD,JPY,108.1884
2024-05-28,USD,GBP,0.7972
2024-05-28,USD,CAD,1.2982
2024-05-29,USD,EUR,0.8566
2024-05-29,USD,CNY,6.5743
2024-05-29,USD,JPY,108.1728
2024-05-29,USD,GBP,0.7969
2024-05-29,USD,CAD,1.3006
2024-05-30,USD,EUR,0.8580
2024-05-30,USD,CNY,6.5779
2024-05-30,USD,JPY,108.0598
2024-05-30,USD,GBP,0.7962
2024-05-30,USD,CAD,1.3020
2024-05-31,USD,EUR,0.8595
2024-05-31,USD,CNY,6.5842
2024-05-31,USD,JPY,108.2189
2024-05-31,USD,GBP,0.7966
2024-05-31,USD,CAD,1.3047
2024-06-01,USD,EUR,0.8593
2024-06-01,USD,CNY,6.5837
2024-06-01,USD,JPY,108.3983
2024-06-01,USD,GBP,0.7967
2024-06-01,USD,CAD,1.3057
2024-06-02,USD,EUR,0.8574
2024-06-02,USD,CNY,6.5911
2024-06-02,USD,JPY,108.2365
2024-06-02,USD,GBP,0.7952
2024-06-02,USD,CAD,1.3062
2024-06-03,USD,EUR,0.8567
2024-06-03,USD,CNY,6.5974
2024-06-03,USD,JPY,108.1334
2024-06-03,USD,GBP,0.7938
2024-06-03,USD,CAD,1.3033
2024-06-04,USD,EUR,0.8572
2024-06-04,USD,CNY,6.5921
2024-06-04,USD,JPY,108.3432
2024-06-04,USD,GBP,0.7954
2024-06-04,USD,CAD,1.3060
2024-06-05,USD,EUR,0.8590
2024-06-05,USD,CNY,6.5907
2024-06-05,USD,JPY,108.2682
2024-06-05,USD,GBP,0.7946
2024-06-05,USD,CAD,1.3068
2024-06-06,USD,EUR,0.8581
2024-06-06,USD,CNY,6.5940
2024-06-06,USD,JPY,108.3507
2024-06-06,USD,GBP,0.7964
2024-06-06,USD,CAD,1.3094
2024-06-07,USD,EUR,0.8600
2024-06-07,USD,CNY,6.5978
2024-06-07,USD,JPY,108.3070
2024-06-07,USD,GBP,0.7979
2024-06-07,USD,CAD,1.3108
2024-06-08,USD,EUR,0.8584
2024-06-08,USD,CNY,6.5929
2024-06-08,USD,JPY,108.4253
2024-06-08,USD,GBP,0.7997
2024-06-08,USD,CAD,1.3127
2024-06-09,USD,EUR,0.8599
2024-06-09,USD,CNY,6.5943
2024-06-09,USD,JPY,108.4641
2024-06-09,USD,GBP,0.7984
2024-06-09,USD,CAD,1.3141
2024-06-10,USD,EUR,0.8587
2024-06-10,USD,CNY,6.5937
2024-06-10,USD,JPY,108.3229
2024-06-10,USD,GBP,0.7997
2024-06-10,USD,CAD,1.3122
2024-06-11,USD,EUR,0.8578
2024-06-11,USD,CNY,6.6005
2024-06-11,USD,JPY,108.3983
2024-06-11,USD,GBP,0.8013
2024-06-11,USD,CAD,1.3147
2024-06-12,USD,EUR,0.8590
2024-06-12,USD,CNY,6.6023
2024-06-12,USD,JPY,108.5658
2024-06-12,USD,GBP,0.7996
2024-06-12,USD,CAD,1.3125
2024-06-13,USD,EUR,0.8613
2024-06-13,USD,CNY,6.6038
2024-06-13,USD,JPY,108.3214
2024-06-13,USD,GBP,0.8009
2024-06-13,USD,CAD,1.3106
2024-06-14,USD,EUR,0.8594
2024-06-14,USD,CNY,6.6025
2024-06-14,USD,JPY,108.4732
2024-06-14,USD,GBP,0.8010
2024-06-14,USD,CAD,1.3105
2024-06-15,USD,EUR,0.8585
2024-06-15,USD,CNY,6.6082
2024-06-15,USD,JPY,108.4731
2024-06-15,USD,GBP,0.8026
2024-06-15,USD,CAD,1.3109
2024-06-16,USD,EUR,0.8576
2024-06-16,USD,CNY,6.6131
2024-06-16,USD,JPY,108.5474
2024-06-16,USD,GBP,0.8028
2024-06-16,USD,CAD,1.3081
2024-06-17,USD,EUR,0.8593
2024-06-17,USD,CNY,6.6120
2024-06-17,USD,JPY,108.5036
2024-06-17,USD,GBP,0.8034
2024-06-17,USD,CAD,1.3079
2024-06-18,USD,EUR,0.8613
2024-06-18,USD,CNY,6.6172
2024-06-18,USD,JPY,108.4986
2024-06-18,USD,GBP,0.8036
2024-06-18,USD,CAD,1.3062
2024-06-19,USD,EUR,0.8607
2024-06-19,USD,CNY,6.6127
2024-06-19,USD,JPY,108.5630
2024-06-19,USD,GBP,0.8038
2024-06-19,USD,CAD,1.3073
2024-06-20,USD,EUR,0.8607
2024-06-20,USD,CNY,6.6197
2024-06-20,USD,JPY,108.4946
2024-06-20,USD,GBP,0.8022
2024-06-20,USD,CAD,1.3064
2024-06-21,USD,EUR,0.8583
2024-06-21,USD,CNY,6.6194
2024-06-21,USD,JPY,108.6085
2024-06-21,USD,GBP,0.8032
2024-06-21,USD,CAD,1.3085
2024-06-22,USD,EUR,0.8591
2024-06-22,USD,CNY,6.6231
2024-06-22,USD,JPY,108.5805
2024-06-22,USD,GBP,0.8018
2024-06-22,USD,CAD,1.3110
2024-06-23,USD,EUR,0.8587
2024-06-23,USD,CNY,6.6242
2024-06-23,USD,JPY,108.7819
2024-06-23,USD,GBP,0.8030
2024-06-23,USD,CAD,1.3109
2024-06-24,USD,EUR,0.8578
2024-06-24,USD,CNY,6.6287
2024-06-24,USD,JPY,108.8272
2024-06-24,USD,GBP,0.8030
2024-06-24,USD,CAD,1.3103
2024-06-25,USD,EUR,0.8594
2024-06-25,USD,CNY,6.6333
2024-06-25,USD,JPY,108.8034
2024-06-25,USD,GBP,0.8030
2024-06-25,USD,CAD,1.3129
2024-06-26,USD,EUR,0.8610
2024-06-26,USD,CNY,6.6262
2024-06-26,USD,JPY,109.0463
2024-06-26,USD,GBP,0.8029
2024-06-26,USD,CAD,1.3115
2024-06-27,USD,EUR,0.8618
2024-06-27,USD,CNY,6.6332
2024-06-27,USD,JPY,109.2203
2024-06-27,USD,GBP,0.8034
2024-06-27,USD,CAD,1.3131
2024-06-28,USD,EUR,0.8604
2024-06-28,USD,CNY,6.6337
2024-06-28,USD,JPY,109.4266
2024-06-28,USD,GBP,0.8045
2024-06-28,USD,CAD,1.3115
2024-06-29,USD,EUR,0.8610
2024-06-29,USD,CNY,6.6403
2024-06-29,USD,JPY,109.5437
2024-06-29,USD,GBP,0.8036
2024-06-29,USD,CAD,1.3103
2024-06-30,USD,EUR,0.8585
2024-06-30,USD,CNY,6.6411
2024-06-30,USD,JPY,109.4896
2024-06-30,USD,GBP,0.8054
2024-06-30,USD,CAD,1.3074
2024-07-01,USD,EUR,0.8566
2024-07-01,USD,CNY,6.6434
2024-07-01,USD,JPY,109.7200
2024-07-01,USD,GBP,0.8073
2024-07-01,USD,CAD,1.3059
2024-07-02,USD,EUR,0.8559
2024-07-02,USD,CNY,6.6394
2024-07-02,USD,JPY,109.7791
2024-07-02,USD,GBP,0.8079
2024-07-02,USD,CAD,1.3055
2024-07-03,USD,EUR,0.8537
2024-07-03,USD,CNY,6.6323
2024-07-03,USD,JPY,109.8962
2024-07-03,USD,GBP,0.8094
2024-07-03,USD,CAD,1.3083
2024-07-04,USD,EUR,0.8537
2024-07-04,USD,CNY,6.6385
2024-07-04,USD,JPY,109.8464
2024-07-04,USD,GBP,0.8088
2024-07-04,USD,CAD,1.3102
2024-07-05,USD,EUR,0.8536
2024-07-05,USD,CNY,6.6319
2024-07-05,USD,JPY,109.8443
2024-07-05,USD,GBP,0.8103
2024-07-05,USD,CAD,1.3103
2024-07-06,USD,EUR,0.8534
2024-07-06,USD,CNY,6.6379
2024-07-06,USD,JPY,109.7041
2024-07-06,USD,GBP,0.8095
2024-07-06,USD,CAD,1.3100
2024-07-07,USD,EUR,0.8513
2024-07-07,USD,CNY,6.6446
2024-07-07,USD,JPY,109.4557
2024-07-07,USD,GBP,0.8110
2024-07-07,USD,CAD,1.3102
2024-07-08,USD,EUR,0.8494
2024-07-08,USD,CNY,6.6515
2024-07-08,USD,JPY,109.5201
2024-07-08,USD,GBP,0.8097
2024-07-08,USD,CAD,1.3102
2024-07-09,USD,EUR,0.8498
2024-07-09,USD,CNY,6.6572
2024-07-09,USD,JPY,109.5839
2024-07-09,USD,GBP,0.8091
2024-07-09,USD,CAD,1.3108
2024-07-10,USD,EUR,0.8496
2024-07-10,USD,CNY,6.6523
2024-07-10,USD,JPY,109.6171
2024-07-10,USD,GBP,0.8097
2024-07-10,USD,CAD,1.3131
2024-07-11,USD,EUR,0.8480
2024-07-11,USD,CNY,6.6526
2024-07-11,USD,JPY,109.8170
2024-07-11,USD,GBP,0.8114
2024-07-11,USD,CAD,1.3122
2024-07-12,USD,EUR,0.8461
2024-07-12,USD,CNY,6.6497
2024-07-12,USD,JPY,109.7398
2024-07-12,USD,GBP,0.8099
2024-07-12,USD,CAD,1.3101
2024-07-13,USD,EUR,0.8443
2024-07-13,USD,CNY,6.6452
2024-07-13,USD,JPY,109.5523
2024-07-13,USD,GBP,0.8116
2024-07-13,USD,CAD,1.3091
2024-07-14,USD,EUR,0.8422
2024-07-14,USD,CNY,6.6403
2024-07-14,USD,JPY,109.6234
2024-07-14,USD,GBP,0.8136
2024-07-14,USD,CAD,1.3115
2024-07-15,USD,EUR,0.8434
2024-07-15,USD,CNY,6.6367
2024-07-15,USD,JPY,109.5270
2024-07-15,USD,GBP,0.8124
2024-07-15,USD,CAD,1.3124
2024-07-16,USD,EUR,0.8430
2024-07-16,USD,CNY,6.6334
2024-07-16,USD,JPY,109.4318
2024-07-16,USD,GBP,0.8108
2024-07-16,USD,CAD,1.3153
2024-07-17,USD,EUR,0.8427
2024-07-17,USD,CNY,6.6350
2024-07-17,USD,JPY,109.6453
2024-07-17,USD,GBP,0.8095
2024-07-17,USD,CAD,1.3140
2024-07-18,USD,EUR,0.8422
2024-07-18,USD,CNY,6.6284
2024-07-18,USD,JPY,109.5810
2024-07-18,USD,GBP,0.8078
2024-07-18,USD,CAD,1.3112
2024-07-19,USD,EUR,0.8399
2024-07-19,USD,CNY,6.6214
2024-07-19,USD,JPY,109.4147
2024-07-19,USD,GBP,0.8078
2024-07-19,USD,CAD,1.3136
2024-07-20,USD,EUR,0.8386
2024-07-20,USD,CNY,6.6174
2024-07-20,USD,JPY,109.4772
2024-07-20,USD,GBP,0.8083
2024-07-20,USD,CAD,1.3163
2024-07-21,USD,EUR,0.8408
2024-07-21,USD,CNY,6.6160
2024-07-21,USD,JPY,109.3600
2024-07-21,USD,GBP,0.8101
2024-07-21,USD,CAD,1.3181
2024-07-22,USD,EUR,0.8393
2024-07-22,USD,CNY,6.6113
2024-07-22,USD,JPY,109.1153
2024-07-22,USD,GBP,0.8100
2024-07-22,USD,CAD,1.3154
2024-07-23,USD,EUR,0.8380
2024-07-23,USD,CNY,6.6140
2024-07-23,USD,JPY,109.1648
2024-07-23,USD,GBP,0.8116
2024-07-23,USD,CAD,1.3162
2024-07-24,USD,EUR,0.8403
2024-07-24,USD,CNY,6.6079
2024-07-24,USD,JPY,109.3227
2024-07-24,USD,GBP,0.8131
2024-07-24,USD,CAD,1.3165
2024-07-25,USD,EUR,0.8390
2024-07-25,USD,CNY,6.6077
2024-07-25,USD,JPY,109.1825
2024-07-25,USD,GBP,0.8135
2024-07-25,USD,CAD,1.3148
2024-07-26,USD,EUR,0.8382
2024-07-26,USD,CNY,6.6010
2024-07-26,USD,JPY,109.4107
2024-07-26,USD,GBP,0.8149
2024-07-26,USD,CAD,1.3136
2024-07-27,USD,EUR,0.8392
2024-07-27,USD,CNY,6.6004
2024-07-27,USD,JPY,109.4678
2024-07-27,USD,GBP,0.8167
2024-07-27,USD,CAD,1.3129
2024-07-28,USD,EUR,0.8412
2024-07-28,USD,CNY,6.5999
2024-07-28,USD,JPY,109.5041
2024-07-28,USD,GBP,0.8182
2024-07-28,USD,CAD,1.3120
2024-07-29,USD,EUR,0.8417
2024-07-29,USD,CNY,6.5999
2024-07-29,USD,JPY,109.6778
2024-07-29,USD,GBP,0.8176
2024-07-29,USD,CAD,1.3119
2024-07-30,USD,EUR,0.8415
2024-07-30,USD,CNY,6.5983
2024-07-30,USD,JPY,109.4508
2024-07-30,USD,GBP,0.8195
2024-07-30,USD,CAD,1.3094
2024-07-31,USD,EUR,0.8410
2024-07-31,USD,CNY,6.6039
2024-07-31,USD,JPY,109.5499
2024-07-31,USD,GBP,0.8200
2024-07-31,USD,CAD,1.3114
2024-08-01,USD,EUR,0.8390
2024-08-01,USD,CNY,6.6083
2024-08-01,USD,JPY,109.7383
2024-08-01,USD,GBP,0.8180
2024-08-01,USD,CAD,1.3140
2024-08-02,USD,EUR,0.8375
2024-08-02,USD,CNY,6.6049
2024-08-02,USD,JPY,109.6299
2024-08-02,USD,GBP,0.8186
2024-08-02,USD,CAD,1.3170
2024-08-03,USD,EUR,0.8351
2024-08-03,USD,CNY,6.5985
2024-08-03,USD,JPY,109.7191
2024-08-03,USD,GBP,0.8172
2024-08-03,USD,CAD,1.3194
2024-08-04,USD,EUR,0.8373
2024-08-04,USD,CNY,6.5939
2024-08-04,USD,JPY,109.8549
2024-08-04,USD,GBP,0.8178
2024-08-04,USD,CAD,1.3167
2024-08-05,USD,EUR,0.8374
2024-08-05,USD,CNY,6.5924
2024-08-05,USD,JPY,109.8311
2024-08-05,USD,GBP,0.8172
2024-08-05,USD,CAD,1.3177
2024-08-06,USD,EUR,0.8387
2024-08-06,USD,CNY,6.5956
2024-08-06,USD,JPY,109.8004
2024-08-06,USD,GBP,0.8185
2024-08-06,USD,CAD,1.3193
2024-08-07,USD,EUR,0.8373
2024-08-07,USD,CNY,6.5980
2024-08-07,USD,JPY,109.7188
2024-08-07,USD,GBP,0.8169
2024-08-07,USD,CAD,1.3185
2024-08-08,USD,EUR,0.8350
2024-08-08,USD,CNY,6.6020
2024-08-08,USD,JPY,109.6162
2024-08-08,USD,GBP,0.8154
2024-08-08,USD,CAD,1.3174
2024-08-09,USD,EUR,0.8373
2024-08-09,USD,CNY,6.5992
2024-08-09,USD,JPY,109.7416
2024-08-09,USD,GBP,0.8159
2024-08-09,USD,CAD,1.3154
2024-08-10,USD,EUR,0.8356
2024-08-10,USD,CNY,6.6012
2024-08-10,USD,JPY,109.5944
2024-08-10,USD,GBP,0.8173
2024-08-10,USD,CAD,1.3173
2024-08-11,USD,EUR,0.8358
2024-08-11,USD,CNY,6.6058
2024-08-11,USD,JPY,109.5129
2024-08-11,USD,GBP,0.8174
2024-08-11,USD,CAD,1.3164
2024-08-12,USD,EUR,0.8375
2024-08-12,USD,CNY,6.5985
2024-08-12,USD,JPY,109.5307
2024-08-12,USD,GBP,0.8192
2024-08-12,USD,CAD,1.3149
2024-08-13,USD,EUR,0.8355
2024-08-13,USD,CNY,6.5948
2024-08-13,USD,JPY,109.7413
2024-08-13,USD,GBP,0.8173
2024-08-13,USD,CAD,1.3153
2024-08-14,USD,EUR,0.8335
2024-08-14,USD,CNY,6.5907
2024-08-14,USD,JPY,109.6373
2024-08-14,USD,GBP,0.8186
2024-08-14,USD,CAD,1.3131
2024-08-15,USD,EUR,0.8348
2024-08-15,USD,CNY,6.5962
2024-08-15,USD,JPY,109.8281
2024-08-15,USD,GBP,0.8204
2024-08-15,USD,CAD,1.3155
2024-08-16,USD,EUR,0.8357
2024-08-16,USD,CNY,6.5959
2024-08-16,USD,JPY,109.7096
2024-08-16,USD,GBP,0.8190
2024-08-16,USD,CAD,1.3185
2024-08-17,USD,EUR,0.8335
2024-08-17,USD,CNY,6.5922
2024-08-17,USD,JPY,109.6940
2024-08-17,USD,GBP,0.8205
2024-08-17,USD,CAD,1.3206
2024-08-18,USD,EUR,0.8317
2024-08-18,USD,CNY,6.5854
2024-08-18,USD,JPY,109.4888
2024-08-18,USD,GBP,0.8199
2024-08-18,USD,CAD,1.3209
2024-08-19,USD,EUR,0.8322
2024-08-19,USD,CNY,6.5837
2024-08-19,USD,JPY,109.6130
2024-08-19,USD,GBP,0.8194
2024-08-19,USD,CAD,1.3197
2024-08-20,USD,EUR,0.8338
2024-08-20,USD,CNY,6.5851
2024-08-20,USD,JPY,109.5552
2024-08-20,USD,GBP,0.8175
2024-08-20,USD,CAD,1.3208
2024-08-21,USD,EUR,0.8324
2024-08-21,USD,CNY,6.5865
2024-08-21,USD,JPY,109.5826
2024-08-21,USD,GBP,0.8157
2024-08-21,USD,CAD,1.3232
2024-08-22,USD,EUR,0.8327
2024-08-22,USD,CNY,6.5923
2024-08-22,USD,JPY,109.4367
2024-08-22,USD,GBP,0.8177
2024-08-22,USD,CAD,1.3243
2024-08-23,USD,EUR,0.8337
2024-08-23,USD,CNY,6.5891
2024-08-23,USD,JPY,109.2822
2024-08-23,USD,GBP,0.8169
2024-08-23,USD,CAD,1.3259
2024-08-24,USD,EUR,0.8356
2024-08-24,USD,CNY,6.5942
2024-08-24,USD,JPY,109.1764
2024-08-24,USD,GBP,0.8183
2024-08-24,USD,CAD,1.3264
2024-08-25,USD,EUR,0.8376
2024-08-25,USD,CNY,6.5908
2024-08-25,USD,JPY,108.9973
2024-08-25,USD,GBP,0.8191
2024-08-25,USD,CAD,1.3235
2024-08-26,USD,EUR,0.8393
2024-08-26,USD,CNY,6.5950
2024-08-26,USD,JPY,109.0327
2024-08-26,USD,GBP,0.8201
2024-08-26,USD,CAD,1.3222
2024-08-27,USD,EUR,0.8390
2024-08-27,USD,CNY,6.6021
2024-08-27,USD,JPY,109.2219
2024-08-27,USD,GBP,0.8203
2024-08-27,USD,CAD,1.3206
2024-08-28,USD,EUR,0.8367
2024-08-28,USD,CNY,6.6026
2024-08-28,USD,JPY,109.4290
2024-08-28,USD,GBP,0.8213
2024-08-28,USD,CAD,1.3204
2024-08-29,USD,EUR,0.8361
2024-08-29,USD,CNY,6.5963
2024-08-29,USD,JPY,109.3967
2024-08-29,USD,GBP,0.8217
2024-08-29,USD,CAD,1.3177
2024-08-30,USD,EUR,0.8382
2024-08-30,USD,CNY,6.6037
2024-08-30,USD,JPY,109.2511
2024-08-30,USD,GBP,0.8229
2024-08-30,USD,CAD,1.3154
2024-08-31,USD,EUR,0.8377
2024-08-31,USD,CNY,6.6075
2024-08-31,USD,JPY,109.4783
2024-08-31,USD,GBP,0.8224
2024-08-31,USD,CAD,1.3166
2024-09-01,USD,EUR,0.8372
2024-09-01,USD,CNY,6.6069
2024-09-01,USD,JPY,109.6321
2024-09-01,USD,GBP,0.8233
2024-09-01,USD,CAD,1.3156
2024-09-02,USD,EUR,0.8390
2024-09-02,USD,CNY,6.6119
2024-09-02,USD,JPY,109.5466
2024-09-02,USD,GBP,0.8244
2024-09-02,USD,CAD,1.3153
2024-09-03,USD,EUR,0.8408
2024-09-03,USD,CNY,6.6182
2024-09-03,USD,JPY,109.3703
2024-09-03,USD,GBP,0.8236
2024-09-03,USD,CAD,1.3126
2024-09-04,USD,EUR,0.8391
2024-09-04,USD,CNY,6.6120
2024-09-04,USD,JPY,109.3908
2024-09-04,USD,GBP,0.8239
2024-09-04,USD,CAD,1.3118
2024-09-05,USD,EUR,0.8369
2024-09-05,USD,CNY,6.6190
2024-09-05,USD,JPY,109.4827
2024-09-05,USD,GBP,0.8250
2024-09-05,USD,CAD,1.3098
2024-09-06,USD,EUR,0.8346
2024-09-06,USD,CNY,6.6215
2024-09-06,USD,JPY,109.6334
2024-09-06,USD,GBP,0.8238
2024-09-06,USD,CAD,1.3115
2024-09-07,USD,EUR,0.8357
2024-09-07,USD,CNY,6.6145
2024-09-07,USD,JPY,109.3947
2024-09-07,USD,GBP,0.8253
2024-09-07,USD,CAD,1.3136
2024-09-08,USD,EUR,0.8349
2024-09-08,USD,CNY,6.6180
